location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Schwalbach (Taunus),Brunnen III,50.14677517813683,8.53783305686631,118,Sand and Gravel,Paleogene,14.9,742.0,7.35,,,,22.9,11.1,119.0,15.5,37.2,401.0,0.08,4.82,0.86,0.19,,,0.22,0.83,,,6,
Schwalmstadt-Allendorf,Allendorf,50.95685643981197,9.22268385516919,50,Sandstone,Triassic,10.9,280.0,6.67,,,9.2,11.1,11.4,36.0,22.0,33.9,94.5,,4,,0,0,0,,20,,,6,
Schwalmstadt-Niedergrenzbach,Schützenwald,50.92415076697197,9.259220841323994,222,Sandstone,Triassic,15.8,220.0,6.7,,,4.6,7.8,10.4,24.0,3.0,8.7,134.2,,4.5,,0,0.05,0,,0.6,,,6,
Schwalmstadt-Wiera,Wiera I,50.87653201388169,9.141173107128555,52.7,Sandstone,Triassic,9.3,255.0,6.91,,,7.5,4.8,12.0,40.0,11.0,23.6,137.2,,2.1,,0,0.07,0,,8.7,,,6,
Selters (Taunus)-Niederselters,Schürfung Mannbach,50.34979012646663,8.227607279835071,3.7,Slate,Devonian,16,,,,,Traces,1302.0,58.45,123.5,1425.0,25.49,1688.0,0.594,30.1,1.298,1.8,1.456,0.254,,4.529,27.58,,6,
Selters (Taunus)-Niederselters,Schürfung Mannbach,50.34979012646663,8.227607279835071,3.7,Sandstone,Devonian,16,,,,,Traces,1302.0,58.45,123.5,1425.0,25.49,1688.0,0.594,30.1,1.298,1.8,1.456,0.254,,4.529,27.58,,6,
Söhrewald-Eiterhagen,Eiterhagen,51.19340333928937,9.593755606355776,121,Sandstone,Triassic,9.6,157.0,6.5,,,6.5,5.3,6.38,10.1,6.4,2,60.0,,1.6,,<0.04,<0.03,<0.1,,5.8,,,6,
Söhrewald-Wellerode,Söhrewald I,51.23584694050063,9.553638273227191,296,Sandstone,Triassic,14.6,,7.0,,,,,,,,,201.0,,,,,,,,,,,6,
Söhrewald-Wellerode,Söhrewald I,51.23584694050063,9.553638273227191,296,Sandstone,Triassic,14,276.0,6.5,,,5.9,8.7,11.3,31.9,6.6,0.5,170.0,,2.5,,<0.04,0.2,<0.1,,<2,,,6,
Söhrewald-Wellerode,Söhrewald II,51.24151486812616,9.552560783876801,360,Sandstone,Triassic,16.9,,7.2,,,,,,,,,238.0,,,,,,,,,,,6,
Söhrewald-Wellerode,Söhrewald II,51.24151486812616,9.552560783876801,360,Sandstone,Triassic,16.1,374.0,6.7,,,3.5,17.1,14.1,39.6,7.2,8,220.0,,2.7,,<0.04,0.2,0.13,,<2,,,6,
Sontra-Berneburg,Berneburg,51.05862715698147,9.896132204203207,0,Dolomite,Permian,7.6,,7.4,,,,10.99,67.6,581.16,24.61,1429.46,274.5,,1.83,,0.55,,,,20.47,17.03,,6,
Sontra-Breitau,Gemeindeborn,51.0627279947807,9.999989835673285,0,Claystone,Permian,8.8,703.0,7.32,,,8.5,4.1,22.0,110.0,21.0,64,320.0,,1.7,,0,0.041,0,,42,,,6,
Sontra-Breitau,Gemeindeborn,51.0627279947807,9.999989835673285,0,Sandstone,Permian,8.8,703.0,7.32,,,8.5,4.1,22.0,110.0,21.0,64,320.0,,1.7,,0,0.041,0,,42,,,6,
Sontra-Breitau,Kressenteich,51.06316575484707,10.00135447416885,0,Claystone,Permian,8.4,801.0,6.97,,,7.5,8.3,21.0,110.0,16.0,90,290.0,,3.5,,0.066,0.15,0,,26,,,6,
Sontra-Breitau,Kressenteich,51.06316575484707,10.00135447416885,0,Sandstone,Permian,8.4,801.0,6.97,,,7.5,8.3,21.0,110.0,16.0,90,290.0,,3.5,,0.066,0.15,0,,26,,,6,
Sontra-Hornel,Hornel,51.05230313804651,9.911840661845217,0,Marl,Permian,7.7,,7.4,,,,13.06,68.1,273.34,18.64,672.46,298.9,,1.91,,0,,,,18.06,13.39,,6,
Sontra-Hornel,Hornel,51.05230313804651,9.911840661845217,0,Dolomite,Permian,7.7,,7.4,,,,13.06,68.1,273.34,18.64,672.46,298.9,,1.91,,0,,,,18.06,13.39,,6,
Spangenberg-Mörshausen,Mörshausen,51.10644276502892,9.618626109020463,412,Limestone,Permian,16.5,,6.8,,,,76.9,92.9,519.8,13.7,1517.7,272.8,,,,,,,,,,,6,
Spangenberg-Nausis,Nausis,51.08814673438765,9.721145492215165,44.75,Claystone,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Spangenberg-Nausis,Nausis,51.08814673438765,9.721145492215165,44.75,Sandstone,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Speele,Untersuchungsbohrung,51.37936753201384,9.55910439040351,10,Sandstone,Triassic,n.s.,,,,,,5988.0,,1014.0,9112.0,1290,1653.0,,,,,,,,,,,6,
Steinau (Straße) ,Tiefbrunnen ,50.32694196315602,9.424329425040536,124,Sandstone,Triassic,13.6,,7.52,,,11.5,4.0,20.0,54.1,9.4,2,243.712,,1,,,0,,,2.1,,,6,
Steinau (Straße)-Marjoß,Marjoß,50.26025009627949,9.549528856594213,328,,Permian,12.5,,,,,,84.2,94.3,479.2,78.5,1439.8,279.5,,,,,,,,,,,6,
Steinau (Straße)-Marjoß,Marjoß,50.26025009627949,9.549528856594213,328,,Permian,12.5,,,,,,65.980726,106.334375,490.9555,69.84241,1440.939,250.17011,,,,,,,,,,,6,
Stockstadt (Rhein),Stockstadt,49.80659785167344,8.469947349897616,541.2,,Neogene,n.s.,,,,,,8894.0,545.0,573.0,16330.0,26,744.0,,,,,64,,,,,,6,
Sulzbach,Sulzbach,50.1209268577018,8.537522312801789,165.8,Claystone,Neogene,15,1161.0,6.8,,,1,63.0,38.0,130.0,57.0,14,683.0,,14,,<0.02,0.22,0.029,,<1,,,6,
Trebur,Beregnungsbrunnen Alt,49.92135408412014,8.368987043588819,5,Sand and Gravel,Quaternary,n.s.,,7.2,,,,810.0,76.0,309.0,1594.0,186,464.0,,6,,1.7,19.46,0.69,,,,,6,
Trebur,Beregnungsbrunnen Jung,49.92637636211791,8.366693273015827,5,Sand and Gravel,Quaternary,n.s.,,7.45,,,,785.0,56.0,226.0,1595.0,45,424.0,,33,,5.6,9.19,0.32,,,,,6,
Trebur,Grundwatermessstelle 527/258,49.9041294851306,8.392876029795266,34,Sand and Gravel,Quaternary,n.s.,,6.9,,,,757.0,83.0,430.0,1963.0,16,287.0,,5,,2.26,4.42,,,,,,6,
Trebur,Grundwatermessstelle 527/259,49.92134195289336,8.366759161686877,30,Sand and Gravel,Quaternary,n.s.,,7.05,,,,1482.0,130.0,531.0,3320.0,76,360.0,,21,,3.11,9.18,,,,,,6,
Trebur,Grundwatermessstelle 527/259,49.92134195289336,8.366759161686877,30,Sand and Gravel,Quaternary,n.s.,,,,,,1577.8,149.1,531.0,3576.0,66.8,391.7,,,,,20.9,,,,,,6,
Trebur,Gut Hohenau,49.91815342203901,8.359142498567937,9,Sand and Gravel,Quaternary,n.s.,,,,,,945.0,788.6,561.7,3696.8,3.1,750.0,,,,0,10.3,,,0,22.8,,6,
Trebur,Gut Hohenau (Betriebsbrunnen),49.91851609580593,8.359694673654202,5,Sand and Gravel,Quaternary,n.s.,,7.35,,,,157.0,,264.0,361.0,239,517.0,,176,,0,0.35,0.41,,,,,6,
Trebur,Gut Unterau,49.92025478561285,8.365241644514777,5,Sand and Gravel,Quaternary,n.s.,,7.75,,,,246.0,,241.0,447.0,170,392.0,,17,,0,0.36,0.44,,,,,6,
Trebur,Hedderich,49.91738558300765,8.366671687136217,5,Sand and Gravel,Quaternary,n.s.,,7.5,,,,176.0,,286.0,401.0,247,373.0,,2,,0.13,5.57,0.87,,,,,6,
Trebur ,Bellin,49.91745338450595,8.36263280162504,5,Sand and Gravel,Quaternary,n.s.,,7.5,,,,106.0,,296.0,218.0,277,465.0,,2,,0.45,8.2,0.83,,,,,6,
Trebur ,Gut Oberau,49.9160057962654,8.360981018690472,5,Sand and Gravel,Quaternary,n.s.,,7.45,,,,59.0,,307.0,136.0,362,387.0,,22,,0.42,0.34,0.45,,,,,6,
Trebur-Astheim,Grundwatermessstelle 527/281,49.93383806760681,8.366595582381011,5.8,Sand and Gravel,Quaternary,n.s.,,7.7,,,,253.0,84.0,492.0,413.0,1123,476.0,,22,,2.6,21.72,0.24,,,,,6,
Trebur-Astheim,Mähn,49.95225000660149,8.36314949532688,6,Sand and Gravel,Quaternary,n.s.,,7.61,,,,56.0,39.0,306.0,99.0,607,342.0,,2,,0.4,4.2,0.9,,,,,6,
Trendelburg,Gehöft Abgunst,51.58213986885578,9.432183099253152,0,Sandstone,Triassic,13,,,,,,1520.0,46.5,227.3,2291.0,698,496.2,,,,,,,,,,,6,
Trendelburg-Gottsbüren,Trendelburg I,51.57834239202933,9.483935142893875,70,Sandstone,Triassic,9.4,193.0,6.3,,,,,,,,,61.0,,,,,,,,,,,6,
Trendelburg-Gottsbüren,Trendelburg I,51.57834239202933,9.483935142893875,70,Sandstone,Triassic,11,192.0,6.41,,,4.5,6.6,5.8,26.4,13.6,12.8,77.5,,1,,0,0.011,0,,10.5,,,6,
Trendelburg-Gottsbüren,Trendelburg II,51.56718571058346,9.486700957721395,100,Sandstone,Triassic,8.5,114.0,6.3,,,,,,,,,60.0,,,,,,,,,,,6,
Trendelburg-Gottsbüren,Trendelburg II,51.56718571058346,9.486700957721395,100,Sandstone,Triassic,12.8,113.0,6.06,,,6,4.8,2.4,9.8,6.8,4.1,34.2,,0.9,,0,0.096,0,,5.3,,,6,
Ulrichstein,Forschungsbohrung,50.55584499562315,9.222335849816886,439,,Neogene,n.s.,308.0,9.9,183.0,,5.3,60.2,1.45,7.49,31.56,11.96,133.5,,0.61,,,,,,4,,,6,
Ulrichstein,Forschungsbohrung,50.55584499562315,9.222335849816886,522,,Neogene,n.s.,307.0,9.8,194.0,,5.4,71.1,0.83,6.17,30.62,9.78,132.3,,0.74,,,,,,4,,,6,
Ulrichstein,Forschungsbohrung,50.55584499562315,9.222335849816886,568,,Neogene,n.s.,304.0,9.6,187.0,,5.5,67.5,0.87,5.35,30.89,5.43,138.3,,0.21,,,,,,4,,,6,
Ulrichstein,Forschungsbohrung,50.55584499562315,9.222335849816886,586,,Neogene,n.s.,317.0,9.9,190.0,,5.5,64.5,0.52,4.64,30.32,5.43,134.7,,0.46,,,,,,0,,,6,
Vellmar,Vellmar I,51.35923789940605,9.476881938650095,150,Sandstone,Triassic,13,,7.2,,,,,,,,,426.0,,,,,,,,,,,6,
Vellmar,Vellmar I,51.35923789940605,9.476881938650095,150,Sandstone,Triassic,12.4,,7.0,,,,,,,,,464.0,,,,,,,,,,,6,
Vellmar,Vellmar I,51.35923789940605,9.476881938650095,150,Sandstone,Triassic,12,676.0,7.8,,,,,,,,,116.0,,,,,,,,,,,6,
Vellmar,Vellmar I,51.35923789940605,9.476881938650095,150,Sandstone,Triassic,12.5,1605.0,6.77,,,,51.0,77.0,227.0,78.0,465,478.0,,7.2,,0.03,0.61,0.29,,1,,,6,
Vellmar,Vellmar II,51.3748776375142,9.47690101832993,180,Sandstone,Triassic,12.4,,7.3,,,,,,,,,318.0,,,,,,,,,,,6,
Vellmar,Vellmar II,51.3748776375142,9.47690101832993,180,Sandstone,Triassic,12.7,,7.0,,,,,,,,,335.0,,,,,,,,,,,6,
Vellmar,Vellmar II,51.3748776375142,9.47690101832993,180,Sandstone,Triassic,12.5,885.0,6.92,,,,23.9,40.6,114.6,47.6,120,334.0,,4,,0,0,0.016,,3.8,,,6,
Vellmar,Vellmar II,51.3748776375142,9.47690101832993,180,Sandstone,Triassic,12.6,1069.0,6.83,,,1.7,30.0,45.0,141.0,57.0,181,412.0,,4.9,,0,0,0.046,0.16,2.3,,,6,
Vellmar,Velmar III,51.37840681013083,9.471049021708062,204,Sandstone,Triassic,12.6,,7.0,,,,,,,,,342.0,,,,,,,,,,,6,
Vellmar,Velmar III,51.37840681013083,9.471049021708062,204,Sandstone,Triassic,12.1,995.0,7.01,,,,29.4,41.6,127.5,79.8,87.4,494.0,,3.7,,,0.429,,,3.3,,,6,
Vellmar,Velmar III,51.37840681013083,9.471049021708062,204,Sandstone,Triassic,12.5,1145.0,6.75,,,4.8,39.0,46.0,154.0,95.0,104,478.0,,4.7,,0,0,0.006,0.15,2.6,,,6,
Volkmarsen,Sauerbrunnen I,51.40615008484353,9.13720028820758,35,Sandstone,Triassic,10.2,,5.3,,,,15.0,18.5,73.3,16.8,72,220.9,,3.3,,,0.2,0.2,,,52.3,,6,
Volkmarsen,Sauerbrunnen II,51.40633001866536,9.137057115407355,35.1,Sandstone,Triassic,10.2,,5.4,,,,20.1,32.1,120.5,15.2,140.6,376.5,,3.8,,,0.17,0.5,,,54.7,,6,
Volkmarsen,Sauerbrunnen III,51.40659983475516,9.136914211150462,36,Sandstone,Triassic,10.5,,5.6,,,,16.4,27.4,118.6,14.8,202,269.1,,3,,,0.8,0.4,,,45.8,,6,
Volkmarsen,Stadtwiese/Stadtbruch,51.41121270653036,9.109619533511122,58.5,Sandstone,Triassic,11,,,,,,84.2,33.8,199.0,140.0,284,457.5,,,,,,,,,,,6,
Volksmaren,Engelsgrund,51.38900699968357,9.1144505784572,120.3,Sandstone,Triassic,8,,6.4,,,7.2,8.5,16.9,60.0,12.0,33.2,219.776,,,,,0,0,,9,,,6,
Wabern,Brunnen Zuckerfabrik,51.10222037508096,9.360870153532566,43.5,Sandstone,Triassic,11.2,,,,,,29.0,0.0,654.4,22.3,1494.5,228.7,,,,,,,,,,,6,
Walluf-Niederwalluf,Waldaffaquelle,50.0354626616861,8.1590273229935,115,Sand and Gravel,Paleogene,n.s.,,,,,,963.27262,59.54725000000001,72.14040000000001,1361.3952,168,518.64535,,,,,,,,,,,6,
Walluf-Niederwalluf,Waldaffaquelle,50.0354626616861,8.1590273229935,115,Sand and Gravel,Paleogene,14.6,,7.6,,,,925.0,45.8,49.0,1210.0,102.6,685.8,,29,,3.55,2.72,,,,19.5,,6,
Warburg-Germete,Franziskusquelle,51.48366841005888,9.097557855756746,9,Sandstone,Triassic,10,,,,,,1006.0,190.6,846.5,1840.0,1355,1459.0,,42.7,,,8.49,0.79,,,56.2,,6,
Wetter (Hesse),Schoellerquelle,50.90086343842561,8.736966364611073,100,,Permian,11.5,,6.95,,,,2492.78,73.89,162.72,1637.93,3380.44,439.32,,36.36,,1.08,3.07,0.05,,0.62,,,6,
Wetter (Hesse),Schoellerquelle,50.90086343842561,8.736966364611073,100,,Permian,11.1,,7.4,,,,1839.18,55.66,133.46,1226.67,2334.32,439.32,,32.06,,0,1.4,0,,2.48,,,6,
Wetter (Hesse),Schoellerquelle,50.90086343842561,8.736966364611073,100,,Permian,12,,7.3,,,,2200.0,69.6,167.0,1569.1,2788.8,463.6,,41.05,,Traces,3.07,0,,3.72,,,6,
Wetter (Hesse),Schoellerquelle,50.90086343842561,8.736966364611073,101.2,,Permian,10.9,7506.0,7.3,,,,1619.0,55.9,128.0,1075.0,2147,459.5,1.87,26.6,2.07,0.35,6.51,0.07,1.31,,10.6,,6,
Wetter (Hesse)-Treisbach,Treisbach,50.90983367042548,8.630281074966105,145.5,Slate,Carboniferous,9.5,,7.6,,,6.4,28.0,12.7,36.0,9.2,25,200.192,,,,,,,,,,,6,
Wetter (Hesse)-Treisbach,Treisbach,50.90983367042548,8.630281074966105,145.5,Graywacke,Carboniferous,9.5,,7.6,,,6.4,28.0,12.7,36.0,9.2,25,200.192,,,,,,,,,,,6,
Wetter (Hesse)-Treisbach,Treisbach,50.90983367042548,8.630281074966105,145.5,Dolerite,Carboniferous,9.5,,7.6,,,6.4,28.0,12.7,36.0,9.2,25,200.192,,,,,,,,,,,6,
Wiesbaden,Augusta-Viktoria-Bad,50.08494616242665,8.2426273226844,0,,Silurian ,50,,,,,,2619.0,47.21,339.0,4516.0,61.97,549.0,3.114,90.27,11.77,4.331,0.486,0.594,,Traces,77.61,,6,
Wiesbaden,Dreililienquelle,50.08501027293492,8.242807958105297,0,Sand and Gravel,Quaternary,59.2,,6.5,,,,2660.0,49.9,356.6,4594.0,75.3,580.3,,110,,5.4,2.29,0.67,,0.2,75.8,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,7.5,Gneiss,Silurian ,14,,,,,,1271.0,41.2,233.1,2298.0,71.22,317.3,,45.85,,3.384,0.941,,,,65.46,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,7.5,Phyllite,Silurian ,14,,,,,,1271.0,41.2,233.1,2298.0,71.22,317.3,,45.85,,3.384,0.941,,,,65.46,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,7.5,Gneiss,Silurian ,17,,,,,,1514.0,29.6,254.5,2700.0,94.8,330.7,2.6,71.8,8.2,2.4,2.03,0.32,,0,77.5,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,7.5,Phyllite,Silurian ,17,,,,,,1514.0,29.6,254.5,2700.0,94.8,330.7,2.6,71.8,8.2,2.4,2.03,0.32,,0,77.5,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,28.5,,Silurian ,17.4,7730.0,6.3,,,,1395.0,29.7,240.0,2485.0,98.6,348.0,4.4,62,12.5,1.9,0.9,0.22,0.63,,,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,28.5,,Silurian ,17,,6.5,,,,1312.0,26.0,222.0,2288.0,88,343.0,,54,,,,,,,,,6,
Wiesbaden,Faulbrunnen,50.08100896549396,8.235857234464431,28.5,,Silurian ,17.6,8680.0,6.31,,,0.6,1450.0,31.0,253.0,2730.0,97.6,353.0,2.93,75,9.78,2.45,0.903,0.27,0.48,,87.36,,6,
Wiesbaden,Gemeindebadquelle,50.08303233871675,8.238675403993582,1.9,Gneiss,Silurian ,45.4,,,,,,2025.0,27.12,300.6,3598.0,106.8,279.0,4.36,81.83,8.554,4.965,0.995,0.403,,Traces,66.82,,6,
Wiesbaden,Gemeindebadquelle,50.08303233871675,8.238675403993582,1.9,Phyllite,Silurian ,45.4,,,,,,2025.0,27.12,300.6,3598.0,106.8,279.0,4.36,81.83,8.554,4.965,0.995,0.403,,Traces,66.82,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,115,,Silurian ,64.4,,,,,,2693.0,47.7,357.3,4665.0,67.34,557.0,4.313,90.52,11.45,4.845,3.129,0.587,,Traces,80.83,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,115,,Silurian ,64.9,,,,,,2687.0,48.4,353.7,4625.0,64.5,575.7,,,,,,,,,,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,115,,Silurian ,n.s.,,,,,,2661.0,50.0,353.7,4592.0,66.6,575.4,,96.5,,3.6,3.26,0.84,,,75.72,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,60,,Silurian ,65.1,13700.0,6.05,,,,2654.0,47.0,343.0,4580.0,67.8,567.0,3.3,88.7,15.5,5.6,2.8,0.43,0.56,,,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,60,,Silurian ,65.5,13200.0,5.91,,,1.9,2600.0,45.0,337.0,4530.0,66.1,558.0,3.6,93,13.7,6.01,2.79,0.6,0.63,,,,6,
Wiesbaden,Große Adlerquelle,50.08494845216928,8.24022398846801,60,,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kleine Adlerquelle,50.08489451502078,8.240224840413196,12.06,,Silurian ,65.5,12900.0,6.09,,,1.4,2500.0,45.0,331.0,4570.0,65.2,560.0,3.1,95,12.9,4.52,2.62,0.57,0.43,,96.46,,6,
Wiesbaden,Kleine Adlerquelle,50.08489451502078,8.240224840413196,12.06,,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,n.s.,,,,,,2689.0,55.5,364.0,4680.0,63.7,263.0,0.03,76.5,,5.64,3,0.18,,,59.92,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,n.s.,,,,,,2689.0,55.5,364.0,4680.0,63.7,263.0,0.03,76.5,,5.64,3,0.18,,,59.92,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,n.s.,,,,,,2687.0,78.03,401.59,4661.0,63.13,435.58,3.78,95.66,10.46,5.76,4.47,0.38,,,62.714,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,n.s.,,,,,,2687.0,78.03,401.59,4661.0,63.13,435.58,3.78,95.66,10.46,5.76,4.47,0.38,,,62.714,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,65.7,,,,,,2692.0,49.84,346.2,4656.0,62.43,562.0,3.758,96.54,12.48,6.304,3.317,0.583,,1.824,85.67,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,65.7,,,,,,2692.0,49.84,346.2,4656.0,62.43,562.0,3.758,96.54,12.48,6.304,3.317,0.583,,1.824,85.67,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,65.3,,,,,,2645.0,48.75,336.3,4554.0,61.4,599.9,3.48,97.79,12.28,6.77,3.13,0.67,,0.55,74.9,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,65.3,,,,,,2645.0,48.75,336.3,4554.0,61.4,599.9,3.48,97.79,12.28,6.77,3.13,0.67,,0.55,74.9,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,64.3,,,,,,2673.0,48.2,350.9,4605.0,65,557.0,,97.23,,,3.361,0.5295,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,64.3,,,,,,2673.0,48.2,350.9,4605.0,65,557.0,,97.23,,,3.361,0.5295,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,67.3,13500.0,6.1,,,,2625.0,47.0,341.0,4530.0,68.9,567.0,3.3,88,15.3,5.4,2.9,0.38,0.59,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,67.3,13500.0,6.1,,,,2625.0,47.0,341.0,4530.0,68.9,567.0,3.3,88,15.3,5.4,2.9,0.38,0.59,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,66,,6.4,,,,2633.0,47.0,342.0,4540.0,65,580.0,,88,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,66,,6.4,,,,2633.0,47.0,342.0,4540.0,65,580.0,,88,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,66.1,14180.0,5.97,-80.0,,4.2,2520.0,44.7,344.0,4380.0,69,557.0,2.9,88,12.9,5.8,2.92,0.57,0.56,<0.5,79.8,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,66.1,14180.0,5.97,-80.0,,4.2,2520.0,44.7,344.0,4380.0,69,557.0,2.9,88,12.9,5.8,2.92,0.57,0.56,<0.5,79.8,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,66.3,13100.0,5.89,,,1.2,2600.0,45.0,337.0,4430.0,67.4,563.0,3.5,94,13.3,5.99,2.77,0.6,0.62,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,66.3,13100.0,5.89,,,1.2,2600.0,45.0,337.0,4430.0,67.4,563.0,3.5,94,13.3,5.99,2.77,0.6,0.62,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Gneiss,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kochbrunnen,50.08638910289358,8.24193389449046,43,Phyllite,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Kölner-Hof-Quelle,50.08444718263322,8.241936553214034,0,,Silurian ,55,,,,,,2679.0,50.92,346.2,4630.0,65.61,567.0,2.719,102.3,5.234,5.932,2.53,0.385,,Traces,81.85,,6,
Wiesbaden,Paulinenstiftbrunnen,50.07126895014711,8.22719765493362,11.5,Sand and Gravel,Neogene/Paleogene,11.7,,6.6,,,3.39,34.0,39.0,264.0,93.0,194,634.0,,,,0,0.3,,,48,26.0,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Gneiss,Silurian ,64.2,13100.0,6.1,,,,2597.0,46.8,337.0,4480.0,68,567.0,3.1,88.8,15.3,5.5,2.6,0.37,0.58,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Phyllite,Silurian ,64.2,13100.0,6.1,,,,2597.0,46.8,337.0,4480.0,68,567.0,3.1,88.8,15.3,5.5,2.6,0.37,0.58,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Gneiss,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Phyllite,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Gneiss,Silurian ,65.2,13100.0,5.86,,,1.3,2650.0,42.0,341.0,4710.0,64.7,561.0,3.54,80,13.8,5.98,2.91,0.58,0.59,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Phyllite,Silurian ,65.2,13100.0,5.86,,,1.3,2650.0,42.0,341.0,4710.0,64.7,561.0,3.54,80,13.8,5.98,2.91,0.58,0.59,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Gneiss,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Salmquelle,50.08660630983257,8.242154041528869,47,Phyllite,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Wiesbaden,Schützenhofquelle,50.09245234508247,8.238372557064846,65,Gneiss,Silurian ,49.2,,,,,,2031.0,35.99,300.5,3602.0,105.4,333.0,4.174,82.66,9.712,4.191,1.052,0.321,,,66.42,,6,
